totalload_actual,variable,value
36608.0,wind,2960.0
36343.0,wind,2678.0
35695.0,wind,2448.0
35410.0,wind,2361.0
34234.0,wind,2488.0
33621.0,wind,2805.0
33162.0,wind,3229.0
33124.0,wind,3459.0
34341.0,wind,3940.0
36418.0,wind,4473.0
36927.0,wind,4760.0
36070.0,wind,4607.0
33254.0,wind,4304.0
30058.0,wind,4391.0
27859.0,wind,4369.0
25912.0,wind,4220.0
24764.0,wind,3917.0
24258.0,wind,3585.0
24351.0,wind,3320.0
24989.0,wind,3195.0
27743.0,wind,3225.0
32714.0,wind,3256.0
35340.0,wind,3139.0
36269.0,wind,3015.0
36619.0,wind,2870.0
36405.0,wind,2985.0
35700.0,wind,2940.0
35505.0,wind,2764.0
34430.0,wind,2682.0
33799.0,wind,2732.0
33430.0,wind,2723.0
33438.0,wind,2699.0
34663.0,wind,2659.0
36846.0,wind,2684.0
37348.0,wind,2660.0
36600.0,wind,2618.0
33758.0,wind,2504.0
30372.0,wind,2636.0
28039.0,wind,2703.0
26165.0,wind,2716.0
25092.0,wind,2673.0
24628.0,wind,2593.0
24572.0,wind,2502.0
25172.0,wind,2338.0
27748.0,wind,2370.0
32539.0,wind,2337.0
35253.0,wind,2434.0
36222.0,wind,2370.0
36557.0,wind,2091.0
36141.0,wind,1973.0
35620.0,wind,1847.0
35213.0,wind,1591.0
34052.0,wind,1471.0
33372.0,wind,1803.0
33102.0,wind,2144.0
33198.0,wind,2168.0
34434.0,wind,2378.0
36538.0,wind,2625.0
37134.0,wind,2590.0
36390.0,wind,2330.0
33770.0,wind,2129.0
30380.0,wind,1957.0
22657.0,wind,12151.0
20818.0,wind,11786.0
19741.0,wind,11220.0
19276.0,wind,10252.0
19192.0,wind,10444.0
20003.0,wind,10996.0
22852.0,wind,12030.0
26479.0,wind,11802.0
29437.0,wind,11695.0
31639.0,wind,12344.0
33137.0,wind,12548.0
33404.0,wind,12197.0
33171.0,wind,12354.0
33170.0,wind,12766.0
32227.0,wind,12884.0
31370.0,wind,12926.0
31148.0,wind,13003.0
31503.0,wind,12518.0
33192.0,wind,12637.0
33671.0,wind,12879.0
33817.0,wind,12897.0
33507.0,wind,12874.0
31412.0,wind,12857.0
28731.0,wind,12598.0
28904.0,wind,8792.0
26773.0,wind,8603.0
25649.0,wind,8239.0
25283.0,wind,8915.0
25106.0,wind,9028.0
25789.0,wind,9160.0
28342.0,wind,9453.0
33292.0,wind,9527.0
35998.0,wind,9395.0
37478.0,wind,9241.0
38178.0,wind,9136.0
38010.0,wind,9501.0
37777.0,wind,10103.0
37441.0,wind,10930.0
36008.0,wind,11061.0
35299.0,wind,11519.0
34953.0,wind,11551.0
34723.0,wind,11093.0
35511.0,wind,10257.0
37468.0,wind,9958.0
37644.0,wind,9857.0
36901.0,wind,9448.0
34549.0,wind,9089.0
31734.0,wind,8977.0
28838.0,wind,14981.0
26702.0,wind,14585.0
25497.0,wind,13674.0
25071.0,wind,12758.0
24925.0,wind,11325.0
25580.0,wind,9911.0
28170.0,wind,8836.0
32461.0,wind,7827.0
35469.0,wind,7027.0
36918.0,wind,6259.0
37327.0,wind,6327.0
37366.0,wind,7507.0
37457.0,wind,9010.0
37451.0,wind,10277.0
35909.0,wind,12394.0
35226.0,wind,13544.0
34984.0,wind,13887.0
34771.0,wind,13128.0
34690.0,wind,13580.0
36276.0,wind,14424.0
37210.0,wind,14927.0
36187.0,wind,15160.0
33867.0,wind,15272.0
31129.0,wind,14901.0
23776.0,wind,10034.0
22139.0,wind,9924.0
21015.0,wind,9992.0
20530.0,wind,9805.0
20313.0,wind,9091.0
20759.0,wind,8534.0
22299.0,wind,8181.0
24939.0,wind,7540.0
26694.0,wind,7173.0
28676.0,wind,7406.0
29668.0,wind,7293.0
29685.0,wind,7780.0
29441.0,wind,8452.0
29175.0,wind,8461.0
28474.0,wind,9055.0
27442.0,wind,9614.0
26856.0,wind,9915.0
26480.0,wind,10061.0
26370.0,wind,10189.0
26924.0,wind,10254.0
29181.0,wind,9989.0
31399.0,wind,9528.0
29327.0,wind,9214.0
27053.0,wind,9091.0
22908.0,wind,4803.0
21328.0,wind,5328.0
20458.0,wind,5758.0
20100.0,wind,5925.0
20075.0,wind,6182.0
20716.0,wind,6327.0
23388.0,wind,6325.0
26206.0,wind,5989.0
28725.0,wind,5399.0
30227.0,wind,4911.0
30891.0,wind,5060.0
31176.0,wind,5530.0
31388.0,wind,6307.0
31266.0,wind,6659.0
30579.0,wind,6900.0
30088.0,wind,7018.0
29651.0,wind,7248.0
29327.0,wind,7666.0
28981.0,wind,7721.0
29128.0,wind,7648.0
30195.0,wind,7247.0
32089.0,wind,6797.0
30344.0,wind,6949.0
27598.0,wind,7223.0
25242.0,wind,3415.0
23866.0,wind,2858.0
22648.0,wind,2448.0
22120.0,wind,2087.0
21702.0,wind,1802.0
21532.0,wind,1686.0
21512.0,wind,1526.0
22082.0,wind,1310.0
23996.0,wind,1202.0
26127.0,wind,1262.0
27455.0,wind,1536.0
27877.0,wind,2005.0
28041.0,wind,2171.0
28125.0,wind,2421.0
27441.0,wind,2903.0
26046.0,wind,3361.0
25207.0,wind,3710.0
24997.0,wind,3513.0
24864.0,wind,3209.0
25003.0,wind,3009.0
25560.0,wind,2724.0
26553.0,wind,2487.0
26485.0,wind,2296.0
24838.0,wind,2426.0
25336.0,wind,3577.0
23870.0,wind,3412.0
23016.0,wind,3347.0
22595.0,wind,3241.0
22532.0,wind,3119.0
23045.0,wind,3096.0
25101.0,wind,3003.0
27738.0,wind,2819.0
30099.0,wind,2283.0
32192.0,wind,1973.0
33370.0,wind,1882.0
34132.0,wind,1805.0
34817.0,wind,1815.0
35144.0,wind,2064.0
34492.0,wind,2400.0
33743.0,wind,2648.0
33534.0,wind,2791.0
33580.0,wind,2834.0
33016.0,wind,2826.0
32484.0,wind,2851.0
32228.0,wind,2804.0
32112.0,wind,2654.0
31625.0,wind,2617.0
29106.0,wind,2521.0
29855.0,wind,6580.0
27869.0,wind,6231.0
26446.0,wind,5672.0
25623.0,wind,5206.0
25263.0,wind,4597.0
25370.0,wind,4331.0
26977.0,wind,4093.0
28784.0,wind,3976.0
31487.0,wind,3722.0
34034.0,wind,3122.0
35784.0,wind,2862.0
37066.0,wind,2772.0
38357.0,wind,2671.0
39378.0,wind,2506.0
39244.0,wind,2525.0
38690.0,wind,2729.0
38416.0,wind,2900.0
38058.0,wind,3107.0
37367.0,wind,3273.0
36787.0,wind,3374.0
36024.0,wind,3623.0
36098.0,wind,3706.0
35392.0,wind,3585.0
33141.0,wind,3603.0
26198.0,wind,5387.0
24723.0,wind,5243.0
23571.0,wind,4860.0
22926.0,wind,4209.0
22275.0,wind,3723.0
22077.0,wind,3447.0
22384.0,wind,3289.0
22260.0,wind,3045.0
22420.0,wind,2819.0
24103.0,wind,2441.0
25760.0,wind,2169.0
27050.0,wind,1998.0
27987.0,wind,1969.0
29075.0,wind,2075.0
29527.0,wind,2232.0
29161.0,wind,2437.0
28710.0,wind,2669.0
28485.0,wind,2932.0
28395.0,wind,3022.0
28376.0,wind,3113.0
29042.0,wind,2931.0
30921.0,wind,3326.0
30065.0,wind,3948.0
28317.0,wind,4346.0
25531.0,wind,9846.0
24456.0,wind,9436.0
23566.0,wind,9308.0
23464.0,wind,9138.0
23249.0,wind,8908.0
23583.0,wind,8968.0
25652.0,wind,9105.0
28840.0,wind,8795.0
30210.0,wind,8789.0
31174.0,wind,8821.0
31500.0,wind,8801.0
31825.0,wind,8541.0
32316.0,wind,7792.0
32187.0,wind,7307.0
31504.0,wind,7043.0
31155.0,wind,6827.0
31036.0,wind,6940.0
31063.0,wind,6999.0
30615.0,wind,7026.0
30784.0,wind,7094.0
32995.0,wind,7377.0
32260.0,wind,7463.0
29308.0,wind,7523.0
26851.0,wind,7298.0
24363.0,wind,7401.0
22707.0,wind,7441.0
21601.0,wind,7391.0
21181.0,wind,7320.0
21143.0,wind,7134.0
21683.0,wind,6632.0
23478.0,wind,6204.0
25892.0,wind,5910.0
27926.0,wind,5349.0
29990.0,wind,5095.0
30970.0,wind,5545.0
31122.0,wind,6370.0
30588.0,wind,7126.0
30929.0,wind,7899.0
30266.0,wind,8121.0
29270.0,wind,8159.0
28715.0,wind,7738.0
28567.0,wind,6982.0
30282.0,wind,6884.0
31203.0,wind,7179.0
31453.0,wind,6946.0
30932.0,wind,6607.0
29148.0,wind,6326.0
26931.0,wind,6167.0
25752.0,wind,9319.0
23813.0,wind,9258.0
22421.0,wind,9163.0
21613.0,wind,8889.0
21175.0,wind,8674.0
21286.0,wind,8617.0
21761.0,wind,8940.0
22617.0,wind,8833.0
23230.0,wind,8587.0
25433.0,wind,8277.0
27257.0,wind,7943.0
27955.0,wind,7752.0
27616.0,wind,7420.0
27843.0,wind,7667.0
27731.0,wind,7806.0
26517.0,wind,7874.0
25828.0,wind,7840.0
26367.0,wind,7938.0
28877.0,wind,8154.0
29992.0,wind,8446.0
31051.0,wind,8415.0
31206.0,wind,8603.0
29752.0,wind,8946.0
27356.0,wind,9341.0
29272.0,wind,5553.0
27117.0,wind,6018.0
25771.0,wind,6381.0
25390.0,wind,6688.0
25297.0,wind,7297.0
26010.0,wind,7477.0
28800.0,wind,7340.0
33697.0,wind,7702.0
36426.0,wind,8310.0
37956.0,wind,8353.0
38584.0,wind,8525.0
38385.0,wind,9219.0
37886.0,wind,10021.0
37923.0,wind,10901.0
36635.0,wind,11922.0
36219.0,wind,11777.0
35895.0,wind,11328.0
35780.0,wind,10821.0
36232.0,wind,10454.0
38647.0,wind,10862.0
39254.0,wind,11501.0
38485.0,wind,11525.0
35648.0,wind,11433.0
32000.0,wind,11625.0
29636.0,wind,12012.0
27393.0,wind,12305.0
26002.0,wind,12280.0
25436.0,wind,12159.0
25442.0,wind,12363.0
26099.0,wind,12441.0
28845.0,wind,12206.0
33650.0,wind,12318.0
36210.0,wind,12097.0
37618.0,wind,12041.0
38189.0,wind,12446.0
38034.0,wind,12812.0
37509.0,wind,13054.0
37292.0,wind,13208.0
36014.0,wind,13222.0
35576.0,wind,12977.0
35432.0,wind,12671.0
35160.0,wind,12433.0
35399.0,wind,11916.0
37760.0,wind,11593.0
38357.0,wind,11557.0
37373.0,wind,11273.0
34606.0,wind,11087.0
31563.0,wind,10970.0
29161.0,wind,10873.0
27002.0,wind,10274.0
25646.0,wind,9984.0
25149.0,wind,9537.0
25050.0,wind,9353.0
25697.0,wind,8972.0
28405.0,wind,8563.0
32738.0,wind,8000.0
35199.0,wind,7364.0
36405.0,wind,6718.0
36622.0,wind,6304.0
36383.0,wind,5860.0
36003.0,wind,5378.0
35788.0,wind,4972.0
34741.0,wind,4702.0
33928.0,wind,4551.0
33620.0,wind,4169.0
33601.0,wind,4013.0
33930.0,wind,3757.0
36501.0,wind,3668.0
37233.0,wind,3450.0
36665.0,wind,3052.0
34100.0,wind,2686.0
30946.0,wind,2529.0
28712.0,wind,2397.0
26718.0,wind,2136.0
25420.0,wind,1965.0
24972.0,wind,1882.0
24857.0,wind,1871.0
25381.0,wind,1760.0
28021.0,wind,1539.0
32454.0,wind,1347.0
34628.0,wind,1285.0
35954.0,wind,1176.0
36281.0,wind,1088.0
35963.0,wind,1096.0
35542.0,wind,1241.0
35097.0,wind,1592.0
33844.0,wind,2060.0
33010.0,wind,2276.0
32610.0,wind,2134.0
32352.0,wind,1979.0
32543.0,wind,1883.0
34964.0,wind,2142.0
35471.0,wind,2264.0
34838.0,wind,2248.0
32682.0,wind,2514.0
30157.0,wind,2353.0
28412.0,wind,2419.0
26333.0,wind,2572.0
24751.0,wind,2745.0
23850.0,wind,3146.0
23367.0,wind,3778.0
23379.0,wind,4703.0
24102.0,wind,5381.0
25462.0,wind,6126.0
26902.0,wind,6338.0
29775.0,wind,6288.0
31497.0,wind,6311.0
31786.0,wind,6488.0
31160.0,wind,6750.0
31006.0,wind,7265.0
30319.0,wind,7478.0
29125.0,wind,7788.0
28266.0,wind,7781.0
28076.0,wind,7832.0
28668.0,wind,7442.0
31279.0,wind,7425.0
32159.0,wind,7326.0
31943.0,wind,7277.0
30520.0,wind,6885.0
28597.0,wind,6612.0
26538.0,wind,6598.0
24584.0,wind,6165.0
23116.0,wind,6039.0
22376.0,wind,6191.0
22026.0,wind,5905.0
21898.0,wind,5483.0
22431.0,wind,5835.0
23133.0,wind,5624.0
23682.0,wind,5268.0
25984.0,wind,4858.0
27852.0,wind,4765.0
28615.0,wind,4766.0
28365.0,wind,4763.0
28344.0,wind,4607.0
28246.0,wind,5214.0
27033.0,wind,6086.0
26286.0,wind,6487.0
26171.0,wind,6588.0
27288.0,wind,6376.0
30403.0,wind,6111.0
32015.0,wind,5888.0
32084.0,wind,5805.0
30826.0,wind,5633.0
28357.0,wind,5354.0
25814.0,wind,5307.0
24306.0,wind,4974.0
23194.0,wind,4751.0
22922.0,wind,4698.0
22926.0,wind,4556.0
23751.0,wind,4464.0
26867.0,wind,4560.0
31786.0,wind,4590.0
34317.0,wind,4344.0
35631.0,wind,4148.0
36098.0,wind,4035.0
36030.0,wind,4069.0
35707.0,wind,4068.0
35386.0,wind,4162.0
34140.0,wind,4600.0
33529.0,wind,4971.0
33186.0,wind,5297.0
33097.0,wind,5566.0
33550.0,wind,5628.0
36076.0,wind,5903.0
36934.0,wind,6473.0
36227.0,wind,6921.0
33372.0,wind,7042.0
30141.0,wind,7221.0
28108.0,wind,7305.0
26252.0,wind,7445.0
25118.0,wind,7818.0
24781.0,wind,8180.0
24715.0,wind,8703.0
25359.0,wind,9249.0
27915.0,wind,9683.0
32476.0,wind,9769.0
34670.0,wind,9782.0
35705.0,wind,9806.0
35638.0,wind,10305.0
35485.0,wind,10890.0
35155.0,wind,11222.0
34889.0,wind,11543.0
33760.0,wind,11646.0
33176.0,wind,12131.0
32872.0,wind,12718.0
32723.0,wind,12963.0
32948.0,wind,12451.0
35589.0,wind,11800.0
36734.0,wind,11880.0
35736.0,wind,11774.0
33051.0,wind,11233.0
29861.0,wind,10983.0
28090.0,wind,10788.0
25994.0,wind,10523.0
24992.0,wind,10456.0
24670.0,wind,10817.0
24458.0,wind,11575.0
25100.0,wind,11808.0
27919.0,wind,12143.0
32346.0,wind,12554.0
34553.0,wind,12386.0
35627.0,wind,12545.0
35857.0,wind,12804.0
35582.0,wind,12958.0
35288.0,wind,12655.0
34844.0,wind,12240.0
33845.0,wind,12257.0
33454.0,wind,12020.0
33156.0,wind,11741.0
33282.0,wind,11289.0
33491.0,wind,10709.0
36209.0,wind,10348.0
37211.0,wind,10103.0
36625.0,wind,10042.0
33820.0,wind,9499.0
30538.0,wind,9368.0
28533.0,wind,9119.0
26612.0,wind,8456.0
25392.0,wind,7990.0
24955.0,wind,7923.0
24877.0,wind,7749.0
25445.0,wind,7863.0
28205.0,wind,7881.0
32829.0,wind,7978.0
35460.0,wind,8126.0
36829.0,wind,8066.0
36753.0,wind,8651.0
36272.0,wind,9531.0
35880.0,wind,9781.0
35809.0,wind,9698.0
34631.0,wind,9706.0
34032.0,wind,9698.0
33612.0,wind,9850.0
33496.0,wind,9818.0
33907.0,wind,9363.0
36699.0,wind,8934.0
37902.0,wind,9028.0
37215.0,wind,8735.0
34627.0,wind,8513.0
31242.0,wind,8288.0
28931.0,wind,7893.0
26921.0,wind,7211.0
25787.0,wind,6810.0
25264.0,wind,6657.0
25122.0,wind,5933.0
25853.0,wind,5330.0
28573.0,wind,4979.0
33286.0,wind,4906.0
35928.0,wind,4432.0
37501.0,wind,3899.0
37710.0,wind,3769.0
37405.0,wind,3446.0
36855.0,wind,3040.0
36482.0,wind,2723.0
35130.0,wind,2542.0
34263.0,wind,2388.0
33920.0,wind,2235.0
33565.0,wind,2093.0
33585.0,wind,1947.0
36206.0,wind,1973.0
36996.0,wind,1892.0
36458.0,wind,1719.0
34013.0,wind,1691.0
31344.0,wind,1724.0
29231.0,wind,1658.0
27063.0,wind,1525.0
25562.0,wind,1350.0
24869.0,wind,1333.0
24426.0,wind,1271.0
24397.0,wind,1127.0
25104.0,wind,973.0
26578.0,wind,963.0
28282.0,wind,958.0
31233.0,wind,823.0
33068.0,wind,880.0
33079.0,wind,1005.0
32374.0,wind,907.0
32168.0,wind,775.0
31077.0,wind,721.0
29798.0,wind,735.0
28911.0,wind,826.0
28615.0,wind,1010.0
29088.0,wind,1247.0
31881.0,wind,1671.0
33176.0,wind,1824.0
33128.0,wind,1786.0
31818.0,wind,1686.0
29753.0,wind,1376.0
27315.0,wind,1114.0
25198.0,wind,1052.0
23651.0,wind,1106.0
22826.0,wind,1147.0
22447.0,wind,1154.0
22536.0,wind,1340.0
23000.0,wind,1686.0
23559.0,wind,2066.0
24364.0,wind,2165.0
26884.0,wind,1886.0
28849.0,wind,1533.0
29366.0,wind,1415.0
28805.0,wind,1710.0
28894.0,wind,2071.0
28578.0,wind,2334.0
27322.0,wind,2527.0
26445.0,wind,2793.0
26076.0,wind,3299.0
26888.0,wind,3619.0
30244.0,wind,4620.0
32562.0,wind,5838.0
32964.0,wind,6588.0
31798.0,wind,6697.0
29069.0,wind,6458.0
26223.0,wind,6341.0
24389.0,wind,6353.0
23330.0,wind,6591.0
23035.0,wind,6773.0
23157.0,wind,6379.0
24053.0,wind,6286.0
27439.0,wind,6101.0
32186.0,wind,5845.0
35361.0,wind,5443.0
36921.0,wind,4580.0
37210.0,wind,4394.0
36805.0,wind,4668.0
36122.0,wind,5068.0
35974.0,wind,5426.0
34926.0,wind,5560.0
34416.0,wind,5914.0
34258.0,wind,6685.0
34296.0,wind,7516.0
34774.0,wind,7906.0
37314.0,wind,8465.0
38224.0,wind,9239.0
37328.0,wind,9625.0
34392.0,wind,9496.0
31061.0,wind,9538.0
28741.0,wind,9591.0
26817.0,wind,9263.0
25583.0,wind,9161.0
25177.0,wind,8858.0
25087.0,wind,8703.0
25705.0,wind,8555.0
28560.0,wind,8585.0
33225.0,wind,8122.0
35892.0,wind,7781.0
37962.0,wind,7675.0
38771.0,wind,7886.0
39029.0,wind,7278.0
38582.0,wind,6798.0
38642.0,wind,6464.0
37503.0,wind,6239.0
36479.0,wind,6206.0
36196.0,wind,5875.0
36143.0,wind,5938.0
36149.0,wind,5723.0
38481.0,wind,5704.0
39280.0,wind,5509.0
38156.0,wind,5186.0
35126.0,wind,4945.0
31760.0,wind,5348.0
29210.0,wind,6168.0
27002.0,wind,7200.0
25929.0,wind,8164.0
25500.0,wind,8646.0
25296.0,wind,9144.0
25951.0,wind,9605.0
28453.0,wind,9822.0
32208.0,wind,9618.0
34610.0,wind,9466.0
36318.0,wind,9325.0
37556.0,wind,8914.0
38030.0,wind,8767.0
38082.0,wind,8935.0
38023.0,wind,8735.0
36696.0,wind,8597.0
36229.0,wind,9010.0
35487.0,wind,9551.0
35728.0,wind,9740.0
35834.0,wind,9807.0
37372.0,wind,9383.0
38127.0,wind,9549.0
37156.0,wind,10207.0
34463.0,wind,10478.0
31216.0,wind,10263.0
26574.0,wind,12390.0
24559.0,wind,12547.0
23152.0,wind,11848.0
22562.0,wind,10590.0
22406.0,wind,9406.0
22999.0,wind,9926.0
25085.0,wind,11249.0
28376.0,wind,11787.0
30875.0,wind,11145.0
32775.0,wind,10716.0
33782.0,wind,10859.0
33868.0,wind,10921.0
33554.0,wind,11331.0
33675.0,wind,11934.0
32631.0,wind,12217.0
31637.0,wind,12099.0
31192.0,wind,11933.0
31399.0,wind,11935.0
33081.0,wind,12244.0
33666.0,wind,12296.0
33891.0,wind,12395.0
33464.0,wind,12629.0
31595.0,wind,12453.0
28971.0,wind,12363.0
29666.0,wind,8849.0
27488.0,wind,8803.0
25851.0,wind,8979.0
25034.0,wind,8779.0
24644.0,wind,8802.0
24547.0,wind,8664.0
25066.0,wind,8526.0
26648.0,wind,8589.0
28352.0,wind,8948.0
31305.0,wind,8829.0
33433.0,wind,8735.0
33615.0,wind,8813.0
33010.0,wind,9244.0
32811.0,wind,9883.0
31993.0,wind,10348.0
30823.0,wind,10566.0
29935.0,wind,10737.0
29752.0,wind,10939.0
31139.0,wind,10582.0
33428.0,wind,10377.0
34003.0,wind,9651.0
33881.0,wind,9521.0
32489.0,wind,9031.0
30329.0,wind,8326.0
28772.0,wind,14915.0
26625.0,wind,15033.0
25016.0,wind,14461.0
24154.0,wind,14109.0
23650.0,wind,14019.0
23600.0,wind,14103.0
24172.0,wind,13948.0
25202.0,wind,14090.0
26871.0,wind,13669.0
29877.0,wind,13528.0
31562.0,wind,13562.0
31914.0,wind,13757.0
31457.0,wind,13818.0
31370.0,wind,13612.0
30607.0,wind,13073.0
29396.0,wind,11522.0
28641.0,wind,10142.0
28387.0,wind,9316.0
29020.0,wind,8628.0
31173.0,wind,8308.0
31974.0,wind,8766.0
31931.0,wind,9326.0
30599.0,wind,9490.0
28416.0,wind,9401.0
25014.0,wind,9544.0
23267.0,wind,9219.0
22326.0,wind,9436.0
21837.0,wind,9524.0
21750.0,wind,9303.0
22404.0,wind,9157.0
25317.0,wind,10331.0
29468.0,wind,10753.0
31905.0,wind,11090.0
33368.0,wind,11048.0
33875.0,wind,11723.0
33885.0,wind,12209.0
33869.0,wind,12554.0
33379.0,wind,12873.0
31955.0,wind,13147.0
31156.0,wind,13482.0
30719.0,wind,13259.0
30485.0,wind,13380.0
29986.0,wind,13227.0
30181.0,wind,13270.0
32324.0,wind,12945.0
33901.0,wind,12021.0
31065.0,wind,11386.0
28608.0,wind,11629.0
25739.0,wind,7283.0
24222.0,wind,7409.0
23355.0,wind,7598.0
23031.0,wind,7733.0
22827.0,wind,7663.0
23337.0,wind,7793.0
25475.0,wind,7996.0
28006.0,wind,8133.0
30534.0,wind,8288.0
31591.0,wind,8902.0
31859.0,wind,9640.0
31987.0,wind,9968.0
32112.0,wind,10128.0
32057.0,wind,10425.0
31069.0,wind,11029.0
30468.0,wind,11462.0
30184.0,wind,11819.0
29809.0,wind,12334.0
29429.0,wind,12368.0
29399.0,wind,12231.0
30189.0,wind,11899.0
31940.0,wind,11338.0
30287.0,wind,11207.0
27793.0,wind,10952.0
23128.0,wind,2932.0
21731.0,wind,2840.0
20679.0,wind,2863.0
20052.0,wind,2763.0
19659.0,wind,2628.0
19563.0,wind,2533.0
19441.0,wind,2542.0
19312.0,wind,2537.0
20432.0,wind,2319.0
22221.0,wind,2336.0
23582.0,wind,2470.0
24442.0,wind,2473.0
24742.0,wind,2676.0
25210.0,wind,3082.0
25091.0,wind,3328.0
23728.0,wind,3474.0
23051.0,wind,3914.0
22708.0,wind,4479.0
22881.0,wind,4780.0
23419.0,wind,4724.0
24246.0,wind,4240.0
25699.0,wind,3795.0
26459.0,wind,3687.0
24803.0,wind,3428.0
27801.0,wind,2271.0
26265.0,wind,2114.0
25182.0,wind,2242.0
24668.0,wind,2211.0
24529.0,wind,2035.0
24858.0,wind,1695.0
26475.0,wind,1405.0
28748.0,wind,1117.0
31141.0,wind,755.0
33302.0,wind,571.0
34577.0,wind,596.0
35453.0,wind,818.0
36145.0,wind,1136.0
36391.0,wind,1445.0
35749.0,wind,1733.0
34848.0,wind,2295.0
34655.0,wind,2667.0
34771.0,wind,2779.0
34205.0,wind,2704.0
33657.0,wind,2747.0
33120.0,wind,2861.0
32677.0,wind,2755.0
32141.0,wind,2580.0
29865.0,wind,2432.0
30928.0,wind,3459.0
28761.0,wind,3341.0
27401.0,wind,3165.0
26503.0,wind,2985.0
26106.0,wind,2696.0
26232.0,wind,2391.0
27752.0,wind,2017.0
29656.0,wind,1817.0
32111.0,wind,1524.0
34658.0,wind,1301.0
36411.0,wind,1195.0
38021.0,wind,1389.0
39278.0,wind,1730.0
39756.0,wind,2133.0
39431.0,wind,2783.0
38655.0,wind,3197.0
38443.0,wind,3764.0
38189.0,wind,4421.0
37485.0,wind,5010.0
36811.0,wind,5233.0
35758.0,wind,5072.0
35239.0,wind,5050.0
34486.0,wind,5423.0
32596.0,wind,5599.0
26513.0,wind,4194.0
24941.0,wind,3993.0
23823.0,wind,3628.0
23363.0,wind,3606.0
23235.0,wind,3339.0
23714.0,wind,3441.0
26108.0,wind,3347.0
28917.0,wind,3142.0
30992.0,wind,3172.0
33248.0,wind,3083.0
34598.0,wind,2507.0
35030.0,wind,2302.0
36098.0,wind,2694.0
36967.0,wind,3052.0
36428.0,wind,3648.0
35780.0,wind,4270.0
35669.0,wind,5275.0
35335.0,wind,6030.0
34602.0,wind,7000.0
33706.0,wind,8026.0
33499.0,wind,7921.0
34196.0,wind,7227.0
31595.0,wind,7072.0
29176.0,wind,7135.0
25599.0,wind,7234.0
24398.0,wind,7189.0
23555.0,wind,6956.0
23235.0,wind,6531.0
23161.0,wind,6195.0
23515.0,wind,5725.0
25682.0,wind,5440.0
29175.0,wind,5063.0
30445.0,wind,4867.0
31420.0,wind,4143.0
31703.0,wind,3361.0
32349.0,wind,3160.0
32793.0,wind,3276.0
32822.0,wind,3380.0
32022.0,wind,3644.0
31488.0,wind,4167.0
31450.0,wind,4467.0
31435.0,wind,4684.0
30933.0,wind,4808.0
31139.0,wind,4771.0
33243.0,wind,4976.0
32193.0,wind,4911.0
29159.0,wind,4713.0
26886.0,wind,4256.0
25166.0,wind,6007.0
23528.0,wind,6079.0
22420.0,wind,6064.0
21848.0,wind,6041.0
21736.0,wind,5838.0
21798.0,wind,5686.0
22501.0,wind,5590.0
23400.0,wind,5347.0
24803.0,wind,4671.0
27177.0,wind,3749.0
28699.0,wind,3244.0
28648.0,wind,2721.0
28362.0,wind,2123.0
28392.0,wind,1688.0
27816.0,wind,1362.0
26649.0,wind,1021.0
25973.0,wind,845.0
25956.0,wind,723.0
27875.0,wind,780.0
29147.0,wind,886.0
29778.0,wind,1091.0
29407.0,wind,1344.0
28030.0,wind,1579.0
26138.0,wind,1575.0
24940.0,wind,9562.0
23349.0,wind,9599.0
22479.0,wind,9543.0
22015.0,wind,9339.0
22001.0,wind,8939.0
22857.0,wind,8358.0
25874.0,wind,8146.0
30380.0,wind,7469.0
33065.0,wind,6944.0
34102.0,wind,6461.0
34414.0,wind,5693.0
34430.0,wind,5249.0
33945.0,wind,5179.0
34172.0,wind,5020.0
33283.0,wind,4964.0
32781.0,wind,4603.0
32560.0,wind,4012.0
33163.0,wind,3972.0
34939.0,wind,3965.0
35173.0,wind,3736.0
35440.0,wind,3569.0
34759.0,wind,3254.0
31999.0,wind,2834.0
28887.0,wind,2640.0
27339.0,wind,6303.0
25509.0,wind,6176.0
24453.0,wind,5451.0
24118.0,wind,5091.0
24108.0,wind,5012.0
24804.0,wind,4724.0
27480.0,wind,4545.0
31201.0,wind,4818.0
33821.0,wind,5299.0
35054.0,wind,5747.0
35364.0,wind,6603.0
35531.0,wind,7986.0
35343.0,wind,8402.0
34865.0,wind,8435.0
33686.0,wind,8511.0
32796.0,wind,8590.0
32356.0,wind,8710.0
32183.0,wind,7926.0
32079.0,wind,6549.0
34254.0,wind,6236.0
35898.0,wind,6763.0
34956.0,wind,7505.0
32521.0,wind,7801.0
29537.0,wind,8470.0
27368.0,wind,8723.0
25480.0,wind,8951.0
24409.0,wind,8880.0
23991.0,wind,8916.0
23945.0,wind,8803.0
24679.0,wind,9012.0
27668.0,wind,9264.0
31191.0,wind,9891.0
33771.0,wind,10253.0
35066.0,wind,10349.0
35567.0,wind,10333.0
35680.0,wind,10671.0
35676.0,wind,11953.0
35427.0,wind,13020.0
34230.0,wind,14066.0
33636.0,wind,14465.0
33116.0,wind,14635.0
32985.0,wind,14750.0
33166.0,wind,14704.0
35044.0,wind,14265.0
36230.0,wind,13306.0
35065.0,wind,12970.0
32328.0,wind,13090.0
29528.0,wind,13408.0
27513.0,wind,13406.0
25726.0,wind,13743.0
24749.0,wind,12877.0
24393.0,wind,12016.0
24440.0,wind,12358.0
24925.0,wind,12777.0
27541.0,wind,12992.0
